
"CD ST-HENRI VILLE-EMARD","0281211","PCA","2014/09/12",00001,"Cheque",23,787.92,"","","","","",27048.87
"CD ST-HENRI VILLE-EMARD","0281211","PCA","2014/09/30",00002,"Fixed service charges","",4.95,"","","","","",27043.92
