
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/10/01",00001,"Cheque",19,787.92,"","","","","",26256.00
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/10/15",00002,"Government remittance /Qc. deductions at source","",228.04,"","","","","",26027.96
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/10/15",00003,"GST-QST Government remittance /GST/QST tax payments","",0.02,"","","","","",26027.94
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/10/15",00004,"Government remittance /Federal source deductions","",122.00,"","","","","",25905.94
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/10/31",00005,"Fixed service charges","",4.95,"","","","","",25900.99

