
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/06/06",00001,"Government remittance /Qc. deductions at source","",0.01,"","","","","",13796.44
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/06/06",00002,"Government remittance /Federal source deductions","",1.00,"","","","","",13795.44
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/06/30",00003,"Fixed service charges","",4.95,"","","","","",13790.49

